Workout Timestamp,Live/On-Demand,Instructor Name,Length (minutes),Fitness Discipline,Type,Title,Class Timestamp,Total Output,Avg. Watts,Avg. Resistance,Avg. Cadence (RPM),Avg. Speed (mph),Distance (mi),Calories Burned,Avg. Heartrate,Avg. Incline,Avg. Pace (min/mi)
2023-01-05 22:43 (GMT),On Demand,Emma Lovewell,10,Strength,Core,10 min Core Strength,2022-01-07 15:00 (GMT),,,,,,,52,,,
2023-01-06 21:20 (GMT),On Demand,Olivia Amato,20,Cardio,Music/Theme HIIT,20 min Pop HIIT Cardio,2022-11-07 15:00 (GMT),,,,,,,109,,,
2023-01-06 21:39 (GMT),On Demand,Adrian Williams,10,Cardio,Music/Theme HIIT,10 min Hip Hop HIIT Cardio,2022-07-21 13:12 (GMT),,,,,,,57,,,
2023-01-06 21:50 (GMT),On Demand,Adrian Williams,5,Stretching,Full Body Stretch,5 min Full Body Stretch,2022-11-02 14:00 (GMT),,,,,,,13,,,
2023-01-07 01:29 (UTC),On Demand,Aditi Shah,10,Meditation,Sleep,10 min Sleep Meditation,2022-12-14 16:00 (UTC),,,,,,,,,,
2023-01-07 22:44 (GMT),On Demand,Matty Maggiacomo,20,Stretching,Full Body Stretch,20 min Evening Stretch,2022-12-14 15:00 (GMT),,,,,,,43,,,
2023-01-08 20:36 (UTC),On Demand,Emma Lovewell,5,Cycling,Warm Up,5 min Warm Up Ride,2022-11-07 16:00 (UTC),32,103,37%,82,15.95,1.35,36,126.24,,
2023-01-08 20:42 (UTC),On Demand,Emma Lovewell,30,Cycling,Intervals,30 min HIIT & Hills Ride,2023-01-04 14:55 (UTC),288,160,48%,76,19.31,9.66,366,159.14,,
2023-01-08 21:15 (UTC),On Demand,Olivia Amato,5,Cycling,Cool Down,5 min Cool Down Ride,2022-03-11 16:00 (UTC),40,135,41%,82,17.81,1.48,57,157.59,,
2023-01-08 21:24 (GMT),On Demand,Emma Lovewell,10,Strength,Core,10 min Core Strength,2022-01-07 15:00 (GMT),,,,,,,52,,,
2023-01-08 21:35 (GMT),On Demand,Olivia Amato,5,Stretching,Full Body Stretch,5 min Full Body Stretch,2022-09-21 15:00 (GMT),,,,,,,13,,,
2023-01-08 21:53 (GMT),On Demand,Denis Morton,10,Yoga,Focus Flow,10 min Focus Flow: Quads,2022-12-13 17:00 (GMT),,,,,,,31,,,
2023-01-09 21:07 (GMT),On Demand,Emma Lovewell,10,Strength,Core,10 min Core Strength,2022-01-07 15:00 (GMT),,,,,,,52,,,
2023-01-09 21:20 (UTC),On Demand,,None,Cycling,Scenic Ride,5 KM London Sightseeing Ride,,87,147,39%,95,18.77,3.11,49,96.21,,
2023-01-09 21:31 (UTC),On Demand,,5,Cycling,Scenic Ride,5 min Westfjords Ride,,49,164,40%,99,19.77,1.64,62,,,
2023-01-09 21:40 (GMT),On Demand,Ben Alldis,5,Strength,Warm Up,5 min Full Body Benchmark Test Warm Up,2023-01-09 15:00 (GMT),,,,,,,26,,,
2023-01-09 21:47 (GMT),On Demand,Ben Alldis,20,Strength,Full Body,20 min Benchmark Test,2023-01-09 15:00 (GMT),,,,,,,103,,,
2023-01-09 22:12 (GMT),On Demand,Ben Alldis,10,Stretching,Full Body Stretch,10 min Full Body Stretch,2023-01-09 15:00 (GMT),,,,,,,26,,,
2023-01-10 21:20 (GMT),On Demand,Ben Alldis,20,Strength,Upper Body,20 min Upper Body Strength,2023-01-09 15:00 (GMT),,,,,,,103,,,
2023-01-10 21:44 (GMT),On Demand,Ben Alldis,5,Stretching,Upper Body Stretch,5 min Upper Body Stretch,2023-01-09 15:00 (GMT),,,,,,,13,,,
2023-01-10 21:54 (GMT),On Demand,Emma Lovewell,10,Strength,Core,10 min Core Strength,2022-01-07 15:00 (GMT),,,,,,,52,,,
2023-01-11 21:01 (UTC),On Demand,Hannah Frankson,5,Cycling,Warm Up,5 min Warm Up Ride,2023-01-10 07:00 (UTC),26,88,32%,93,15.19,1.26,33,,,
2023-01-11 21:07 (UTC),On Demand,Emma Lovewell,30,Cycling,Music,30 min 2000s Ride,2023-01-08 18:25 (UTC),251,139,43%,80,17.95,8.98,317,64.09,,
2023-01-11 21:38 (UTC),On Demand,Emma Lovewell,10,Cycling,Intervals,Extra 10: Intervals Ride,2023-01-09 15:00 (UTC),80,134,41%,81,17.50,2.91,102,,,
2023-01-11 21:50 (UTC),On Demand,Hannah Corbin,5,Cycling,Cool Down,5 min Cool Down Ride,2022-05-15 15:00 (UTC),23,77,36%,73,14.37,1.19,29,,,
2023-01-11 21:58 (GMT),On Demand,Emma Lovewell,5,Strength,Core,5 min Core Strength,2022-01-07 15:00 (GMT),,,,,,,26,,,
2023-01-12 20:58 (GMT),On Demand,Ben Alldis,15,Strength,Lower Body,15 min Lower Body Strength,2023-01-09 15:00 (GMT),,,,,,,77,,,
2023-01-12 21:14 (GMT),On Demand,Emma Lovewell,20,Strength,Core,20 min Core Strength,2022-01-07 15:00 (GMT),,,,,,,104,,,
2023-01-13 21:33 (GMT),On Demand,Ben Alldis,5,Strength,Core,5 min Core Strength,2023-01-09 15:00 (GMT),,,,,,,26,,,
2023-01-13 21:39 (GMT),On Demand,Ben Alldis,5,Stretching,Lower Body Stretch,5 min Lower Body Stretch,2023-01-09 15:00 (GMT),,,,,,,13,,,
2023-01-13 21:46 (GMT),On Demand,Ben Alldis,20,Strength,Full Body,20 min Full Body Strength,2023-01-09 15:00 (GMT),,,,,,,93,,,
2023-01-14 00:07 (UTC),On Demand,Ross Rayburn,10,Meditation,Mindfulness,10 min Body Scan Meditation,2022-12-21 13:08 (UTC),,,,,,,,,,
2023-01-14 15:06 (GMT),On Demand,Ben Alldis,10,Stretching,Full Body Stretch,10 min Full Body Stretch,2023-01-09 15:00 (GMT),,,,,,,26,,,
2023-01-15 20:36 (GMT),On Demand,Rebecca Kennedy,5,Strength,Core,5 min Intro to Program,2023-01-09 15:00 (GMT),,,,,,,30,,,
2023-01-15 20:43 (GMT),On Demand,Rebecca Kennedy,15,Strength,Core,15 min Core Strength,2023-01-09 15:00 (GMT),,,,,,,40,,,
2023-01-15 20:55 (UTC),Live,Kendall Toole,30,Cycling,Music,30 min Pop Punk Ride,2023-01-14 18:24 (UTC),284,158,45%,83,18.97,9.48,359,,,
2023-01-15 21:29 (UTC),On Demand,Kendall Toole,5,Stretching,Pre & Post-Ride Stretch,5 min AFO Post-Ride Stretch: Green Day,2022-08-19 14:00 (UTC),,,,,,,11,,,
2023-01-16 00:52 (UTC),On Demand,Kristin McGee,5,Meditation,Sleep,5 min Sleep Meditation,2023-01-03 16:00 (UTC),,,,,,,,,,
2023-01-16 20:55 (UTC),Live,Denis Morton,30,Cycling,Power Zone,30 min Power Zone Endurance 80s Ride,2022-12-18 19:56 (UTC),211,117,41%,80,17.15,8.57,267,,,
2023-01-16 21:28 (UTC),On Demand,Denis Morton,5,Cycling,Cool Down,5 min Cool Down Ride,2022-03-14 15:00 (UTC),20,67,30%,84,13.18,1.10,25,,,
2023-01-16 21:40 (GMT),On Demand,Ben Alldis,20,Strength,Upper Body,20 min Upper Body Strength,2023-01-09 15:00 (GMT),,,,,,,103,,,
2023-01-16 22:04 (GMT),On Demand,Ben Alldis,5,Stretching,Upper Body Stretch,5 min Upper Body Stretch,2023-01-09 15:00 (GMT),,,,,,,13,,,
2023-01-17 20:35 (GMT),On Demand,Ben Alldis,20,Strength,Full Body,20 min Full Body Strength,2023-01-09 15:00 (GMT),,,,,,,103,,,
2023-01-17 20:55 (GMT),On Demand,Ben Alldis,10,Stretching,Full Body Stretch,10 min Full Body Stretch,2023-01-09 15:00 (GMT),,,,,,,26,,,
2023-01-18 21:08 (UTC),On Demand,Matt Wilpers,30,Cycling,Power Zone,30 min Halloween: Power Zone Ride,2020-10-31 11:56 (UTC),221,123,40%,85,17.48,8.74,280,,,
2023-01-18 21:39 (UTC),On Demand,Matt Wilpers,5,Cycling,Cool Down,5 min Cool Down Ride,2022-12-20 16:00 (UTC),22,73,29%,95,14.19,1.18,28,,,
2023-01-18 21:55 (GMT),On Demand,Denis Morton,10,Yoga,Flow,10 min Yoga Flow,2022-06-12 16:37 (GMT),,,,,,,31,,,
2023-01-18 22:08 (GMT),On Demand,Denis Morton,20,Yoga,Slow Flow,20 min Slow Flow,2021-08-29 15:49 (GMT),,,,,,,43,,,
2023-01-19 21:12 (GMT),On Demand,Ben Alldis,15,Strength,Lower Body,15 min Lower Body Strength,2023-01-09 15:00 (GMT),,,,,,,78,,,
2023-01-19 21:29 (GMT),On Demand,Ben Alldis,5,Strength,Core,5 min Core Strength,2023-01-09 15:00 (GMT),,,,,,,26,,,
2023-01-19 21:35 (GMT),On Demand,Ben Alldis,5,Stretching,Lower Body Stretch,5 min Lower Body Stretch,2023-01-09 15:00 (GMT),,,,,,,13,,,
2023-01-20 19:11 (UTC),On Demand,Olivia Amato,10,Cycling,Power Zone,10 min FTP Warm Up Ride,2020-01-18 19:00 (UTC),60,100,36%,85,15.65,2.61,76,,,
2023-01-20 19:23 (UTC),On Demand,Olivia Amato,20,Cycling,Power Zone,20 min FTP Test Ride,2022-04-22 15:00 (UTC),210,175,45%,87,20.27,6.76,265,,,
2023-01-20 19:47 (UTC),On Demand,Olivia Amato,10,Cycling,Cool Down,10 min Cool Down Ride,2019-08-27 21:01 (UTC),59,98,38%,81,15.96,2.66,74,,,
2023-01-21 21:10 (UTC),On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Endurance 2000s Ride,2022-12-07 11:54 (UTC),327,121,39%,86,17.35,13.02,412,,,
2023-01-21 21:56 (UTC),On Demand,Alex Toussaint,5,Cycling,Cool Down,5 min Cool Down Ride,2022-11-28 16:00 (UTC),30,100,41%,75,16.19,1.35,38,,,
2023-01-21 22:07 (GMT),On Demand,Ben Alldis,20,Strength,Full Body,20 min Full Body Strength,2023-01-09 15:00 (GMT),,,,,,,104,,,
2023-01-21 22:28 (GMT),On Demand,Ben Alldis,10,Stretching,Full Body Stretch,10 min Full Body Stretch,2023-01-09 15:00 (GMT),,,,,,,26,,,
2023-01-22 21:24 (GMT),On Demand,Selena Samuela,10,Strength,Core,10 min Core Strength,2022-12-20 15:00 (GMT),,,,,,,52,,,
2023-01-23 20:27 (UTC),On Demand,Matt Wilpers,5,Cycling,Warm Up,5 min Warm Up Ride,2022-05-05 15:00 (UTC),28,93,31%,97,15.21,1.27,35,,,
2023-01-23 20:35 (UTC),On Demand,Matt Wilpers,30,Cycling,Power Zone,30 min Power Zone Ride,2019-06-28 14:18 (UTC),240,133,40%,87,18.00,9.00,302,,,
2023-01-23 21:07 (UTC),On Demand,Matt Wilpers,5,Cycling,Cool Down,5 min Cool Down Ride,2022-05-05 15:00 (UTC),18,62,26%,96,12.91,1.07,23,,,
2023-01-23 21:19 (GMT),On Demand,Ben Alldis,30,Strength,Upper Body,30 min Upper Body Strength,2023-01-09 15:00 (GMT),,,,,,,150,,,
2023-01-23 21:52 (GMT),On Demand,Ben Alldis,5,Stretching,Upper Body Stretch,5 min Upper Body Stretch,2023-01-09 15:00 (GMT),,,,,,,8,,,
2023-01-24 21:23 (GMT),On Demand,Ben Alldis,30,Strength,Full Body,30 min Full Body Strength,2023-01-09 15:00 (GMT),,,,,,,154,,,
2023-01-24 22:18 (GMT),On Demand,Rad Lopez,20,Strength,Upper Body,20 min Upper Body Strength,2021-11-13 15:23 (GMT),,,,,,,7,,,
2023-01-25 21:30 (UTC),Live,Matt Wilpers,30,Cycling,Power Zone,30 min Power Zone Endurance Ride,2022-11-30 11:55 (UTC),227,126,38%,91,17.72,8.86,286,,,
2023-01-25 22:03 (UTC),On Demand,Matt Wilpers,5,Cycling,Cool Down,5 min Cool Down Ride,2022-12-20 16:00 (UTC),24,80,30%,100,14.82,1.24,30,,,
2023-01-25 22:08 (UTC),On Demand,Matt Wilpers,5,Stretching,Pre & Post-Ride Stretch,5 min AFO Post-Ride Stretch: The 1975,2022-08-19 12:15 (UTC),,,,,,,11,,,
2023-01-26 21:17 (GMT),On Demand,Ben Alldis,5,Stretching,Upper Body Stretch,5 min Upper Body Stretch,2023-01-25 12:05 (GMT),,,,,,,13,,,
2023-01-26 23:58 (UTC),On Demand,Chelsea Jackson Roberts,10,Meditation,Theme,10 min Fitness Goals Meditation,2023-01-25 16:00 (UTC),,,,,,,,,,
2023-01-27 22:31 (UTC),On Demand,Emma Lovewell,10,Strength,Core,10 min Core Strength,2022-06-07 14:00 (UTC),,,,,,,42,,,
2023-01-27 22:42 (UTC),On Demand,Matty Maggiacomo,10,Strength,Core,10 min Core Strength,2022-01-27 14:13 (UTC),,,,,,,42,,,
2023-01-27 22:53 (UTC),On Demand,Ben Alldis,10,Strength,Core,10 min Core Strength,2022-09-21 11:04 (UTC),,,,,,,43,,,
2023-01-28 21:20 (GMT),On Demand,Ben Alldis,10,Strength,Core,10 min Core Strength,2023-01-09 15:00 (GMT),,,,,,,50,,,
2023-01-28 21:31 (GMT),On Demand,Ben Alldis,5,Stretching,Lower Body Stretch,5 min Lower Body Stretch,2023-01-09 15:00 (GMT),,,,,,,13,,,
2023-01-28 21:39 (GMT),On Demand,Ben Alldis,30,Strength,Full Body,30 min Full Body Strength,2023-01-09 15:00 (GMT),,,,,,,155,,,
2023-01-28 22:11 (GMT),On Demand,Ben Alldis,10,Stretching,Full Body Stretch,10 min Full Body Stretch,2023-01-09 15:00 (GMT),,,,,,,26,,,
2023-01-29 20:28 (UTC),On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,2022-04-23 11:53 (UTC),386,143,41%,87,18.41,13.80,486,,,
2023-01-29 21:15 (UTC),On Demand,Leanne Hainsby-Alldis,5,Cycling,Cool Down,5 min Whitney Houston Cool Down Ride,2022-12-21 08:37 (UTC),28,95,38%,77,15.71,1.30,36,,,
2023-01-29 21:28 (GMT),On Demand,Rebecca Kennedy,30,Strength,Full Body,30 min Strength Roll Call: Full Body,2022-10-03 12:27 (GMT),,,,,,,140,,,
2023-01-29 21:57 (GMT),On Demand,Andy Speer,5,Stretching,Full Body Stretch,5 min Full Body Stretch,2023-01-04 15:00 (GMT),,,,,,,13,,,
2023-01-30 20:46 (UTC),On Demand,Denis Morton,30,Cycling,Power Zone,30 min Power Zone Endurance Ride,2022-03-30 13:52 (UTC),227,126,41%,82,17.70,8.85,286,,,
2023-01-30 21:21 (GMT),On Demand,Ben Alldis,30,Strength,Upper Body,30 min Upper Body Strength,2023-01-09 15:00 (GMT),,,,,,,155,,,
2023-01-30 21:55 (GMT),On Demand,Ben Alldis,5,Stretching,Upper Body Stretch,5 min Upper Body Stretch,2023-01-09 15:00 (GMT),,,,,,,13,,,
2023-01-31 07:11 (UTC),On Demand,Ben Alldis,5,Stretching,Upper Body Stretch,5 min Upper Body Stretch,2023-01-25 12:05 (UTC),,,,,,,11,,,
2023-01-31 21:47 (GMT),On Demand,Ben Alldis,30,Strength,Full Body,30 min Full Body Strength,2023-01-09 15:00 (GMT),,,,,,,155,,,
2023-01-31 22:17 (GMT),On Demand,Ben Alldis,10,Stretching,Full Body Stretch,10 min Full Body Stretch,2023-01-09 15:00 (GMT),,,,,,,,,,
2023-02-01 20:44 (UTC),On Demand,Denis Morton,45,Cycling,Power Zone,45 min Power Zone Endurance Ride,2023-01-10 16:56 (UTC),335,124,40%,86,17.61,13.21,441,143.37,,
2023-02-01 21:31 (UTC),On Demand,Denis Morton,5,Stretching,Pre & Post-Ride Stretch,5 min AFO Stretch: Carrie Underwood,2022-08-19 14:00 (UTC),,,,,,,19,100.67,,
2023-02-02 20:47 (GMT),On Demand,Jermaine Johnson,5,Stretching,Lower Body Stretch,5 min Lower Body Stretch,2023-01-24 13:07 (GMT),,,,,,,,,,
2023-02-02 20:58 (GMT),On Demand,Ben Alldis,20,Strength,Lower Body,20 min Lower Body Strength,2023-01-09 15:00 (GMT),,,,,,,212,128.00,,
2023-02-02 21:20 (GMT),On Demand,Ben Alldis,10,Strength,Core,10 min Core Strength,2023-01-09 15:00 (GMT),,,,,,,77,108.00,,
2023-02-02 21:38 (GMT),On Demand,Selena Samuela,30,Strength,Upper Body,30 min Upper Body Strength,2021-08-02 13:23 (GMT),,,,,,,224,107.00,,
2023-02-02 22:04 (GMT),On Demand,Ben Alldis,5,Stretching,Lower Body Stretch,5 min Lower Body Stretch,2023-01-09 15:00 (GMT),,,,,,,,,,
2023-02-03 00:18 (UTC),On Demand,Aditi Shah,20,Meditation,Sleep,20 min Sleep Meditation,2023-01-31 16:00 (UTC),,,,,,,,,,
2023-02-03 21:09 (GMT),On Demand,Ben Alldis,5,Strength,Warm Up,5 min Full Body Benchmark Test Warm Up,2023-01-09 15:00 (GMT),,,,,,,,,,
2023-02-03 21:19 (GMT),On Demand,Ben Alldis,20,Strength,Full Body,20 min Benchmark Test,2023-01-09 15:00 (GMT),,,,,,,193,120.00,,
2023-02-03 21:43 (GMT),On Demand,Ben Alldis,10,Stretching,Full Body Stretch,10 min Full Body Stretch,2023-01-09 15:00 (GMT),,,,,,,,,,
2023-02-04 21:21 (GMT),On Demand,Callie Gullickson,30,Strength,Full Body,30 min Full Body Strength,2022-12-16 15:25 (GMT),,,,,,,120,,,
2023-02-05 20:42 (UTC),On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,2022-11-09 11:53 (UTC),331,122,38%,89,17.38,13.04,451,145.72,,
2023-02-05 21:28 (UTC),On Demand,Matt Wilpers,5,Cycling,Cool Down,5 min Cool Down Ride,2022-12-20 16:00 (UTC),23,77,30%,97,14.52,1.21,38,130.53,,
2023-02-05 21:34 (UTC),On Demand,Matt Wilpers,5,Stretching,Pre & Post-Ride Stretch,5 min AFO Post-Ride Stretch: The 1975,2022-08-19 12:15 (UTC),,,,,,,18,104.68,,
2023-02-06 21:19 (UTC),On Demand,Matt Wilpers,30,Cycling,Power Zone,30 min Power Zone Endurance Pop Ride,2021-01-07 10:54 (UTC),225,125,40%,86,17.67,8.84,278,140.83,,
2023-02-06 21:50 (UTC),On Demand,Emma Lovewell,5,Cycling,Cool Down,5 min Cool Down Ride,2023-02-06 16:00 (UTC),20,67,30%,87,13.64,1.13,29,118.65,,
2023-02-06 22:04 (GMT),On Demand,Ben Alldis,30,Strength,Full Body,30 min Chest & Triceps,2022-10-17 14:00 (GMT),,,,,,,198,101.00,,
2023-02-06 22:33 (GMT),On Demand,Emma Lovewell,10,Strength,Core,10 min Core Strength,2022-05-23 15:00 (GMT),,,,,,,63,100.00,,
2023-02-06 22:43 (GMT),On Demand,Rebecca Kennedy,5,Stretching,Core Stretch,5 min Core Stretch,2023-01-09 15:00 (GMT),,,,,,,,,,
2023-02-07 21:31 (UTC),On Demand,Olivia Amato,30,Cycling,Music,30 min Pop Ride,2023-01-28 12:54 (UTC),292,162,46%,83,19.44,9.72,375,161.58,,
2023-02-07 22:06 (UTC),On Demand,Hannah Corbin,5,Stretching,Pre & Post-Ride Stretch,5 min Post-Ride Stretch,2023-01-24 16:00 (UTC),,,,,,,19,106.48,,
2023-02-08 21:27 (UTC),On Demand,Erik Jager,30,Cycling,Power Zone,30 min Power Zone Endurance Ride,2022-11-12 15:25 (UTC),231,128,39%,89,17.84,8.91,293,144.21,,
2023-02-08 22:01 (UTC),On Demand,Matt Wilpers,10,Cycling,Intervals,Extra 10: Intervals Ride,2023-02-06 15:00 (UTC),80,138,37%,92,17.21,2.76,110,154.48,,
2023-02-08 22:12 (UTC),On Demand,Sam Yo,5,Cycling,Cool Down,5 min Six: the Musical Cool Down Ride,2023-01-25 07:00 (UTC),30,100,39%,77,16.05,1.33,39,132.21,,
2023-02-08 22:20 (UTC),On Demand,Sam Yo,5,Stretching,Pre & Post-Ride Stretch,5 min Post-Ride Stretch,2022-11-25 07:00 (UTC),,,,,,,19,105.97,,
2023-02-09 22:10 (UTC),On Demand,Anna Greenberg,10,Meditation,Sleep,10 min Sleep Meditation,2023-02-09 16:00 (UTC),,,,,,,,,,
2023-02-10 21:18 (UTC),On Demand,Olivia Amato,60,Cycling,Power Zone,60 min Power Zone Endurance Ride,2023-02-09 10:55 (UTC),446,124,38%,92,17.61,17.61,572,142.50,,
2023-02-10 22:21 (UTC),On Demand,Alex Toussaint,5,Cycling,Cool Down,5 min Cool Down Ride,2022-11-28 16:00 (UTC),32,105,42%,71,16.08,1.34,35,126.62,,
2023-02-10 22:27 (UTC),On Demand,Cody Rigsby,5,Stretching,Pre & Post-Ride Stretch,5 min Post-Ride Stretch,2023-02-09 16:00 (UTC),,,,,,,11,98.15,,
2023-02-11 20:58 (GMT),On Demand,Denis Morton,30,Yoga,Flow,30 min Yoga Flow,2023-02-11 13:25 (GMT),,,,,,,83,,,
2023-02-11 21:40 (GMT),On Demand,Matty Maggiacomo,15,Stretching,Full Body Stretch,15 min Evening Stretch,2023-02-08 15:00 (GMT),,,,,,,29,,,
2023-02-12 21:21 (UTC),On Demand,Emma Lovewell,5,Cycling,Warm Up,5 min Warm Up Ride,2023-02-06 16:00 (UTC),32,106,36%,89,16.45,1.37,40,,,
2023-02-12 21:28 (UTC),On Demand,Denis Morton,45,Cycling,Power Zone,45 min Power Zone Endurance Ride,2021-05-18 11:50 (UTC),328,122,38%,89,17.47,13.11,386,110.00,,
2023-02-12 22:15 (UTC),On Demand,Cody Rigsby,5,Cycling,Cool Down,5 min Cool Down Ride,2023-02-09 16:00 (UTC),51,171,49%,77,19.96,1.66,64,,,
2023-02-12 22:21 (UTC),On Demand,Cody Rigsby,5,Stretching,Pre & Post-Ride Stretch,5 min Post-Ride Stretch,2022-01-17 16:00 (UTC),,,,,,,11,,,
2023-02-12 22:36 (GMT),On Demand,Denis Morton,20,Yoga,Focus Flow,20 min Focus Flow: For Riders,2022-11-15 15:00 (GMT),,,,,,,58,,,
2023-02-13 21:34 (UTC),On Demand,Hannah Corbin,5,Cycling,Warm Up,5 min Warm Up Ride,2023-01-24 16:00 (UTC),25,83,33%,88,14.97,1.25,31,,,
2023-02-13 21:40 (UTC),On Demand,Matt Wilpers,30,Cycling,Power Zone,30 min Power Zone Ride,2022-06-01 09:52 (UTC),232,129,39%,88,17.55,8.77,242,133.85,,
2023-02-13 22:14 (UTC),On Demand,Sam Yo,5,Cycling,Cool Down,5 min Six: the Musical Cool Down Ride,2023-01-25 07:00 (UTC),33,109,41%,77,16.74,1.39,21,90.62,,
2023-02-13 22:22 (UTC),On Demand,Ally Love,5,Stretching,Pre & Post-Ride Stretch,5 min Post-Ride Stretch,2022-10-17 15:00 (UTC),,,,,,,9,83.29,,
2023-02-14 20:55 (UTC),Live,Leanne Hainsby-Alldis,30,Cycling,Theme,30 min Valentine's Day Ride,2023-02-14 18:25 (UTC),305,169,47%,81,19.86,9.93,375,161.65,,
2023-02-14 21:28 (UTC),On Demand,Leanne Hainsby-Alldis,5,Cycling,Cool Down,5 min Cool Down Ride,2023-02-01 14:18 (UTC),35,118,41%,81,17.25,1.44,49,144.97,,
2023-02-14 22:12 (GMT),On Demand,Andy Speer,10,Strength,Core,10 min Core Strength,2023-02-09 15:00 (GMT),,,,,,,39,,,
2023-02-14 22:23 (GMT),On Demand,Andy Speer,10,Stretching,Mobility,10 min Spinal Mobility,2023-02-07 15:00 (GMT),,,,,,,2,,,
2023-02-15 22:12 (GMT),On Demand,Ross Rayburn,30,Yoga,Power,30 min Power Flow,2023-02-15 18:22 (GMT),,,,,,,44,,,
2023-02-15 23:47 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-01-23 16:00 (UTC),,,,,,,,,,
2023-02-16 20:41 (UTC),On Demand,Denis Morton,30,Cycling,Power Zone,30 min Power Zone Ride,2022-04-13 13:52 (UTC),233,130,41%,84,17.76,8.88,282,141.51,,
2023-02-16 21:12 (UTC),On Demand,Leanne Hainsby-Alldis,5,Cycling,Cool Down,5 min Whitney Houston Cool Down Ride,2022-12-21 08:37 (UTC),37,125,41%,82,17.50,1.45,45,139.75,,
2023-02-16 21:21 (UTC),On Demand,Ben Alldis,5,Stretching,Pre & Post-Ride Stretch,5 min Post-Ride Stretch,2022-12-12 07:00 (UTC),,,,,,,11,95.13,,
2023-02-16 23:25 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2022-10-24 15:00 (UTC),,,,,,,,,,
2023-02-17 21:34 (GMT),On Demand,Denis Morton,45,Yoga,Flow,45 min Yoga Flow,2023-02-17 16:54 (GMT),,,,,,,15,,,
2023-02-18 21:12 (GMT),On Demand,Denis Morton,30,Yoga,Flow,30 min Yoga Flow,2023-02-11 13:25 (GMT),,,,,,,83,,,
2023-02-18 23:56 (UTC),On Demand,Aditi Shah,30,Meditation,Sleep,30 min Sleep Meditation,2022-03-09 15:00 (UTC),,,,,,,,,,
2023-02-19 21:21 (GMT),On Demand,Ross Rayburn,20,Yoga,Flow,20 min Yoga Flow,2023-02-19 17:25 (GMT),,,,,,,3,,,
2023-02-19 21:57 (GMT),On Demand,Kristin McGee,45,Strength,Full Body,45 min Pilates,2023-02-17 14:25 (GMT),,,,,,,5,,,
2023-02-19 23:45 (UTC),On Demand,Aditi Shah,30,Meditation,Sleep,30 min Sleep Meditation,2021-04-18 14:00 (UTC),,,,,,,,,,
2023-02-20 21:24 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-01-23 16:00 (UTC),,,,,,,,,,
2023-02-20 21:55 (UTC),On Demand,Callie Gullickson,10,Stretching,Full Body Stretch,10 min Full Body Stretch,2023-01-25 15:00 (UTC),,,,,,,21,,,
2023-02-21 08:10 (UTC),On Demand,Olivia Amato,45,Running,Music Run,45 min EDM Run,2021-04-02 15:00 (UTC),0,,,,6.31,4.63,368,80.67,0,9:31
2023-02-22 21:28 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2022-10-24 15:00 (UTC),,,,,,,,,,
2023-02-22 23:53 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2022-10-24 15:00 (UTC),,,,,,,,,,
2023-02-23 20:14 (UTC),On Demand,Jon Hosking,20,Walking,Theme Walk,20 min Disney Walk,2023-02-17 09:00 (UTC),0,,,,3.49,0.98,53,,,
2023-02-24 23:58 (GMT),On Demand,Ross Rayburn,20,Meditation,Sleep,20 min Sleep Meditation,2023-02-22 16:00 (GMT),,,,,,,,,,
2023-02-25 23:26 (GMT),On Demand,Adrian Williams,30,Strength,Bodyweight,30 min EDM Bodyweight Strength,2023-02-25 14:55 (GMT),,,,,,,61,,,
2023-02-26 00:54 (UTC),On Demand,Ross Rayburn,20,Meditation,Sleep,20 min Sleep Meditation,2023-02-22 16:00 (UTC),,,,,,,,,,
2023-02-26 20:34 (GMT),On Demand,Ben Alldis,10,Strength,Upper Body,10 min Upper Body Strength,2023-02-23 12:50 (GMT),,,,,,,40,,,
2023-02-27 21:06 (UTC),On Demand,Olivia Amato,30,Cycling,Power Zone,30 min Power Zone Ride,2020-08-18 15:20 (UTC),244,135,41%,85,18.04,9.02,292,114.08,,
2023-02-27 21:37 (UTC),On Demand,Olivia Amato,5,Cycling,Cool Down,5 min Cool Down Ride,2021-12-03 16:00 (UTC),36,119,41%,80,17.26,1.43,33,107.58,,
2023-02-27 21:43 (UTC),On Demand,Kendall Toole,5,Stretching,Pre & Post-Ride Stretch,5 min AFO Post-Ride Stretch: Green Day,2022-08-19 14:00 (UTC),,,,,,,27,118.35,,
2023-02-28 00:38 (UTC),On Demand,Ross Rayburn,20,Meditation,Sleep,20 min Sleep Meditation,2023-02-22 16:00 (UTC),,,,,,,,,,
2023-02-28 20:47 (UTC),On Demand,Kendall Toole,30,Cycling,Music,30 min 2010s Ride,2023-02-27 17:24 (UTC),274,152,46%,80,18.95,9.48,173,87.05,,
